,Input sentence,isComparative,subject,object,aspect,predicate,label
3273,des: Galaxy S22 Ultra có hiệu năng cực mạnh mẽ đứng TOP đầu thế giới,1,"['3&&Galaxy', '4&&S22', '5&&Ultra']",[],"['7&&hiệu', '8&&năng']","['12&&đứng', '13&&TOP', '14&&đầu', '15&&thế', '16&&giới']",SUP+
3274,Galaxy Z Fold3 được trang bị con chip mạnh nhất 2021 của Qualcomm – Snapdragon 888.,1,"['15&&Snapdragon', '16&&888']",[],[],"['9&&mạnh', '10&&nhất', '11&&2021']",SUP+
3275,Galaxy Z Fold3 được trang bị con chip mạnh nhất 2021 của Qualcomm – Snapdragon 888.,1,"['1&&Galaxy', '2&&Z', '3&&Fold3']",[],"['7&&con', '8&&chip']","['9&&mạnh', '10&&nhất', '11&&2021']",SUP+
3276,Hiệu năng của Galaxy Z Fold3 rất tốt.,0,[],[],[],[],[]
3277,Máy có thể xử lí những tác vụ hằng ngày mà không gặp bất kì vấn đề gì về tốc độ.,0,[],[],[],[],[]
3278,Dung lượng RAM lớn cho phép máy chạy nhiều ứng dụng cùng lúc.,0,[],[],[],[],[]
3279,Các tác vụ đa nhiệm đều được xử lí trơn tru.,0,[],[],[],[],[]
3280,Những trò chơi đòi hỏi cấu hình cao đều chạy rất ổn trên Galaxy Z Fold3.,0,[],[],[],[],[]
3281,"Tuy chênh lệch không nhiều, nhưng rõ ràng việc Galaxy S22 Ultra nổi bật hơn về thông số là điều khó có thể phủ nhận!",1,"['11&&Galaxy', '12&&S22', '13&&Ultra']",[],"['18&&thông', '19&&số']","['14&&nổi', '15&&bật', '16&&hơn']",COM+
3282,"Đó là chưa kể những chỉ số được nâng cấp khác như Camera chính tới 108MP, màn hình độ sáng khủng 1.750 nits, sự trở lại của sạc nhanh 45W,…",0,[],[],[],[],[]
3283,Và cuối cùng là mức giá,0,[],[],[],[],[]
3284,"Như đã đề cập ở ngay đầu bài viết, đây chính là lợi thế của Galaxy S22 Ultra.",1,"['17&&Galaxy', '18&&S22', '19&&Ultra']",[],[],"['14&&lợi', '15&&thế']",COM+
3285,Galaxy Z Fold3 hay Z Flip3 đều sử dụng màn hình gập – một linh kiện thuộc loại cao cấp bậc nhất nên mức giá cũng cần tương xứng.,0,[],[],[],[],[]
3286,"Ngược lại, thiết kế của dòng máy Galaxy S22 Ultra “truyền thống” hơn, nên mức giá của S22 Ultra rẻ hơn là điều dễ hiểu.",1,"['22&&S22', '23&&Ultra']",[],"['19&&mức', '20&&giá']","['24&&rẻ', '25&&hơn']",COM+
3287,"Ngược lại, thiết kế của dòng máy Galaxy S22 Ultra “truyền thống” hơn, nên mức giá của S22 Ultra rẻ hơn là điều dễ hiểu.",1,"['7&&dòng', '8&&máy', '9&&Galaxy', '10&&S22', '11&&Ultra']",[],"['4&&thiết', '5&&kế']","['12&&“', '13&&truyền', '14&&thống', '15&&”', '16&&hơn']",COM
3288,"Xét theo mức giá niêm yết khi ra mắt, Galaxy S22 Ultra có mức giá chỉ khoảng hơn 1/2 so với Galaxy Z Fold3, và bằng 2/3 so với Z Flip3!",1,"['11&&Galaxy', '12&&S22', '13&&Ultra']","['25&&Galaxy', '26&&Z', '27&&Fold3']","['3&&mức', '4&&giá', '5&&niêm', '6&&yết']","['19&&hơn', '20&&1', '21&&/', '22&&2']",COM-
3289,"Xét theo mức giá niêm yết khi ra mắt, Galaxy S22 Ultra có mức giá chỉ khoảng hơn 1/2 so với Galaxy Z Fold3, và bằng 2/3 so với Z Flip3!",1,"['11&&Galaxy', '12&&S22', '13&&Ultra']","['36&&Z', '37&&Flip3']","['3&&mức', '4&&giá', '5&&niêm', '6&&yết']","['30&&bằng', '31&&2', '32&&/', '33&&3']",COM+
3290,alt: Galaxy S22 Ultra có thiết kế gợi nhớ về dòng Note huyền thoại,0,[],[],[],[],[]
3291,des: Galaxy S22 Ultra có thiết kế gợi nhớ về dòng Note huyền thoại,0,[],[],[],[],[]
3292,"Rõ ràng điện thoại gập là một bước tiến lớn, nhưng với việc duy trì dòng Galaxy S series, Samsung cũng thừa hiểu rằng số lượng khách hàng yêu thương dòng máy dạng chữ nhật cổ điển vẫn rất nhiều.",0,[],[],[],[],[]
3293,"Những khách hàng này, họ cần một dòng máy mạnh mẽ, thiết kế quen thuộc, đủ đáp ứng mọi nhu cầu, nhưng mức giá vẫn đủ tốt để tiếp cận.",0,[],[],[],[],[]
3294,"Và như thế, Galaxy S22 Ultra đã xuất hiện với sự cân bằng gần như hoàn hảo!",0,[],[],[],[],[]
3295,Tổng kết: Hoàn toàn xứng đáng xếp ngang hàng các đàn anh!,1,[],"['11&&các', '12&&đàn', '13&&anh']",[],"['8&&xếp', '9&&ngang', '10&&hàng']",EQL
3296,Bạn sẽ khó tìm thấy một thiết bị di động có khả năng hoạt động tốt hơn Samsung Galaxy S22 Ultra.,1,"['18&&Samsung', '19&&Galaxy', '20&&S22', '21&&Ultra']",[],"['12&&khả', '13&&năng', '14&&hoạt', '15&&động']","['3&&khó', '4&&tìm', '5&&thấy', '6&&một', '7&&thiết', '8&&bị', '9&&di', '10&&động', '11&&có', '12&&khả', '13&&năng', '14&&hoạt', '15&&động', '16&&tốt', '17&&hơn']",COM+
3297,"Nếu bạn thích ghi chú bằng tay hoặc bạn là một nghệ sĩ có những ý tưởng tuyệt vời khi di chuyển, S-Pen giờ đây luôn bên bạn và đủ linh hoạt để hỗ trợ chuyển đổi từ chữ viết tay sang văn bản, tạo tác phẩm nghệ thuật.",0,[],[],[],[],[]
3298,Hệ thống camera ở đây rất tuyệt vời và sẽ cho phép bạn chụp những hình ảnh sát với những điều mắt bạn có thể nhìn thấy.,0,[],[],[],[],[]
3299,"Title: Đánh giá iPhone 14 series: Thiết kế, hiệu năng, camera và hơn thế nữa",0,[],[],[],[],[]
3300,"Trong sự kiện Far Out ngày 7/9, Apple đã chính thức giới thiệu iPhone 14 series bao gồm: iPhone 14, iPhone 14 Plus, iPhone 14 Pro và iPhone 14 Pro Max.",0,[],[],[],[],[]
3301,"Trong lần ra mắt này, Apple đã không công bố thêm chiếc iPhone mini nào, mà thay vào đó là sự có mặt của iPhone 14 Plus.",0,[],[],[],[],[]
3302,"Như vậy, dòng tiêu chuẩn của iPhone 14 series sẽ bao gồm iPhone 14 và iPhone 14 Plus và bản cao cấp hơn là iPhone 14 Pro và iPhone 14 Pro Max.",0,[],[],[],[],[]
3303,"Dưới đây là bài đánh giá nhanh iPhone 14 series, để bạn hiểu rõ hơn về những điểm đặc trưng và mới trên dòng điện thoại này.",0,[],[],[],[],[]
3304,"alt: Đánh giá iPhone 14 series: Thiết kế, hiệu năng, camera và hơn thế nữa",0,[],[],[],[],[]
3305,des:,0,[],[],[],[],[]
3306,Đánh giá iPhone 14 và iPhone 14 Plus,0,[],[],[],[],[]
3307,"Thiết kế cũ, bổ sung màu mới",0,[],[],[],[],[]
3308,iPhone 14 và iPhone 14 Plus là sự thừa hưởng thiết kế của iPhone 13 năm trước.,1,"['1&&iPhone', '2&&14']","['14&&iPhone', '15&&13', '16&&năm', '17&&trước']","['11&&thiết', '12&&kế']","['9&&thừa', '10&&hưởng']",EQL
3309,iPhone 14 và iPhone 14 Plus là sự thừa hưởng thiết kế của iPhone 13 năm trước.,1,"['4&&iPhone', '5&&14', '6&&Plus']","['14&&iPhone', '15&&13', '16&&năm', '17&&trước']","['11&&thiết', '12&&kế']","['9&&thừa', '10&&hưởng']",EQL
3310,"Điện thoại vẫn có notch “tai thỏ”, mặt lưng với cụm camera đặt chéo, khung nhôm và sử dụng lớp kính Ceramic Shield.",0,[],[],[],[],[]
3311,"Lớp kính này có khả năng bảo vệ tốt, chống trầy xước, va đập hiệu quả.",0,[],[],[],[],[]
3312,"Đồng thời, iPhone 14 và 14 Plus còn cực kì an toàn để bạn sử dụng trong nhiều môi trường với chuẩn chống nước/bụi IP68 – một tính năng rất được yêu thích.",0,[],[],[],[],[]
3313,Các màu mới trên iPhone 14 và 14 Plus là xanh dương nhạt và tím – hai màu trendy hiện tại.,0,[],[],[],[],[]
3314,"Đi kèm đó là các màu cơ bản trắng, đen, đỏ dễ dàng phù hợp cho từng đối tượng người dùng.",0,[],[],[],[],[]
3315,"alt: Đánh giá iPhone 14 series: Thiết kế, hiệu năng, camera và hơn thế nữa",0,[],[],[],[],[]
3316,des:,0,[],[],[],[],[]
3317,"iPhone 14 Plus màn hình lớn, thỏa thích trải nghiệm",0,[],[],[],[],[]
3318,"Ở lần ra mắt này, Apple đã giới thiệu phiên bản iPhone 14 Plus dành cho người dùng yêu thích màn hình lớn.",0,[],[],[],[],[]
3319,"Cụ thể iPhone 14 Plus sở hữu màn hình Super Retina XDR kích thước 6.7 inch, khác với iPhone 14 là 6.1 inch.",0,[],[],[],[],[]
3320,"Với màn hình lớn, bạn sẽ thao tác thoải mái và chi tiết lớn nhìn rõ ràng hơn – một chọn lựa hoàn hảo trong thế hệ iPhone 2022 mới với mức giá phải chăng.",0,[],[],[],[],[]
3321,"alt: Đánh giá iPhone 14 series: Thiết kế, hiệu năng, camera và hơn thế nữa",0,[],[],[],[],[]
3322,"des: iPhone 14 bên trái, iPhone 14 Plus bên phải",0,[],[],[],[],[]
3323,Vẫn là chip A15 Bionic nhưng đồ họa mạnh hơn,0,[],[],[],[],[]
3324,iPhone 14 và iPhone 14 Plus tích hợp A15 Bionic.,0,[],[],[],[],[]
3325,"Tuy nhiên A15 Bionic này sẽ được bổ sung thêm một lõi GPU, tổng GPU là 5 lõi, cho khả năng xử lý đồ họa tốt hơn.",1,"['3&&A15', '4&&Bionic']",[],"['22&&khả', '23&&năng', '24&&xử', '25&&lý', '26&&đồ', '27&&họa']","['28&&tốt', '29&&hơn']",COM+
3326,"Còn xét về hiệu năng tổng thể, thì người dùng có thể hoàn toàn yên tâm với A15 Bionic, khi đây vẫn là con chip mạnh mẽ vượt trội hơn rất nhiều đại diện flagship khác, bảo đảm cho bạn sử dụng dài lâu.",1,['23&&đây'],"['35&&đại', '36&&diện', '37&&flagship', '38&&khác']",[],"['28&&mạnh', '29&&mẽ', '30&&vượt', '31&&trội', '32&&hơn', '33&&rất', '34&&nhiều']",COM+
3327,"alt: Đánh giá iPhone 14 series: Thiết kế, hiệu năng, camera và hơn thế nữa",0,[],[],[],[],[]
3328,des:,0,[],[],[],[],[]
3329,iPhone 14 Plus – chiếc iPhone pin tốt nhất,0,[],[],[],[],[]
3330,"Trong buổi ra mắt iPhone 14, Apple đã chia sẻ rằng bản iPhone 14 Plus là chiếc iPhone có pin tốt nhất từ trước đến nay.",1,"['14&&iPhone', '15&&14', '16&&Plus']",[],['21&&pin'],"['22&&tốt', '23&&nhất', '24&&từ', '25&&trước', '26&&đến', '27&&nay']",SUP+
3331,"Nhờ vậy, mẫu điện thoại hứa hẹn cho bạn sử dụng thoải mái, mang tới trải nghiệm liền mạch, cho cuộc sống năng động.",0,[],[],[],[],[]
3332,"Đối với bản iPhone 14, điện thoại sẽ có thời lượng pin sử dụng vừa đủ trong khoảng một ngày.",0,[],[],[],[],[]
3333,"Dù thế nào, thì đây vẫn là sự cố gắng của Apple cho thế hệ iPhone mới và Apple cũng đã lắng nghe người dùng nhiều hơn.",0,[],[],[],[],[]
3334,"alt: Đánh giá iPhone 14 series: Thiết kế, hiệu năng, camera và hơn thế nữa",0,[],[],[],[],[]
3335,des:,0,[],[],[],[],[]
3336,Camera cải tiến khả năng chụp thiếu sáng,0,[],[],[],[],[]
3337,Các mẫu iPhone của Apple luôn nổi tiếng về khả năng chụp ảnh sắc nét và rõ ràng.,0,[],[],[],[],[]
3338,"Trong bản cải tiến này, Apple cũng chú trọng về chụp đêm, chụp thiếu sáng.",0,[],[],[],[],[]
3339,"Theo đó, camera chính 12MP có khẩu độ mới f/1.5 và kích thước điểm ảnh 1.9um, chống rung quang học OIS, giúp thu sáng hơn 49%.",0,[],[],[],[],[]
3340,"alt: Đánh giá iPhone 14 series: Thiết kế, hiệu năng, camera và hơn thế nữa",0,[],[],[],[],[]
3341,des:,0,[],[],[],[],[]
3342,Điều này rất lý tưởng để bạn có tấm ảnh chất lượng trong buổi đêm.,0,[],[],[],[],[]
3343,"Giờ đây, bạn không chỉ chụp đẹp ở điều kiện đủ sáng mà bất cứ điều kiện nào, bạn cũng có thể tự tin “thả” dáng đó nhé.",0,[],[],[],[],[]
3344,"alt: Đánh giá iPhone 14 series: Thiết kế, hiệu năng, camera và hơn thế nữa",0,[],[],[],[],[]
3345,des:,0,[],[],[],[],[]
3346,"Đối với camera selfie 12MP có cải tiến camera TrueDepth mới, có tính năng Autofocus (tự động lấy nét), khẩu độ lớn f/1.9 để thu sáng tốt hơn, giúp bạn “sống ảo” hoàn hảo dù bất kỳ đâu.",0,[],[],[],[],[]
3347,"alt: Đánh giá iPhone 14 series: Thiết kế, hiệu năng, camera và hơn thế nữa",0,[],[],[],[],[]
3348,des:,0,[],[],[],[],[]
3349,Đánh giá iPhone 14 Pro và iPhone 14 Pro Max,0,[],[],[],[],[]
3350,Màn hình Dynamic Island độc đáo,0,[],[],[],[],[]
3351,"Khác với iPhone 14 và iPhone 14 Plus, iPhone 14 Pro và iPhone 14 Pro Max sở hữu màn hình thế hệ mới - Dynamic Island với khả năng tùy biến thú vị.",1,"['10&&iPhone', '11&&14', '12&&Pro', '13&&và', '14&&iPhone', '15&&14', '16&&Pro', '17&&Max']","['3&&iPhone', '4&&14', '5&&và', '6&&iPhone', '7&&14', '8&&Plus']","['20&&màn', '21&&hình']",['1&&Khác'],DIF
3352,"Theo đó, Dynamic Island là phần notch có thiết kế hình “viên thuốc” cùng sự hỗ trợ của phần mềm, giúp chúng có thể thực hiện nhiều tác vụ tiện lợi.",0,[],[],[],[],[]
3353,"Các hiệu ứng để tùy biến với Dynamic Island đều thân thiện và đẹp mắt, cho bạn những trải nghiệm mới lạ mà chỉ có iPhone 14 Pro và iPhone 14 Pro Max mang đến.",0,[],[],[],[],[]
3354,"Ngay tại đây, bạn có thể xem nhanh các thông tin, dùng để mở khóa Face ID, hẹn giờ, chỉnh nhạc, hiển thị cuộc gọi đến…",0,[],[],[],[],[]
3355,"alt: Đánh giá iPhone 14 series: Thiết kế, hiệu năng, camera và hơn thế nữa",0,[],[],[],[],[]
3356,des:,0,[],[],[],[],[]
3357,Thiết kế cao cấp và sắc màu sang trọng,0,[],[],[],[],[]
3358,"iPhone 14 Pro và iPhone 14 Pro Max được hoàn thiện từ khung thép cao cấp, vuông vức, kính bảo vệ Ceramic Shield và khả năng chống bụi/nước IP68.",0,[],[],[],[],[]
3359,"Ngoài ra, các màu có trên iPhone 14 Pro và 14 Pro Max đều cực kì sang trọng, trong đó màu mới là màu tím, bên cạnh ba màu cũ là vàng, bạc và đen.",1,"['8&&iPhone', '9&&14', '10&&Pro']","['12&&14', '13&&Pro', '14&&Max']",['5&&màu'],"['15&&đều', '16&&cực', '17&&kì', '18&&sang', '19&&trọng']",EQL
3360,"alt: Đánh giá iPhone 14 series: Thiết kế, hiệu năng, camera và hơn thế nữa",0,[],[],[],[],[]
3361,des:,0,[],[],[],[],[]
3362,Đẳng cấp với màn hình hàng đầu,0,[],[],[],[],[]
3363,iPhone 14 Pro (6.1 inch) và iPhone 14 Pro Max (6.7 inch) đẳng cấp với màn hình đứng đầu trên thị trường.,0,[],[],[],[],[]
3364,"Màn hình sở hữu tấm nền OLED Super Retina XDR, độ sáng 2.000 nits, tần số quét 120Hz cho chi tiết sắc nét và sống động, giải trí, xem phim hay gaming đều hoàn hảo.",0,[],[],[],[],[]
3365,"Chưa dừng lại, iPhone 14 Pro và iPhone 14 Pro Max còn dùng công nghệ ProMotion, cho phép tần số quét thích ứng từ 1Hz đến 120Hz, cho tốc độ mượt phù hợp cho từng ứng dụng, đảm bảo trải nghiệm đẳng cấp lẫn tiết kiệm pin hiệu quả.",0,[],[],[],[],[]
3366,"alt: Đánh giá iPhone 14 series: Thiết kế, hiệu năng, camera và hơn thế nữa",0,[],[],[],[],[]
3367,des:,0,[],[],[],[],[]
3368,"Đồng thời, cả hai điện thoại còn nhận được tính năng Màn hình luôn bật được tối ưu thông minh hơn khi có thể giữ nguyên màu sắc màn hình khóa để bạn xem nội dung nhanh chóng, tiện lợi.",0,[],[],[],[],[]
3369,Khác với Android là màn hình đen đơn thuần.,0,[],[],[],[],[]
3370,"alt: Đánh giá iPhone 14 series: Thiết kế, hiệu năng, camera và hơn thế nữa",0,[],[],[],[],[]
3371,des:,0,[],[],[],[],[]
3372,Camera 48MP là tâm điểm,0,[],[],[],[],[]
3373,"Lần đầu tiên phiên bản iPhone mới nhận được cải tiến vượt trội khi camera chính có độ phân giải 48MP, cho hình ảnh sắc nét và nhiều chi tiết hơn 4 lần.",1,"['4&&phiên', '5&&bản', '6&&iPhone', '7&&mới']",[],"['24&&hình', '25&&ảnh']","['9&&được', '10&&cải', '11&&tiến', '12&&vượt', '13&&trội']",COM+
3374,"Lần đầu tiên phiên bản iPhone mới nhận được cải tiến vượt trội khi camera chính có độ phân giải 48MP, cho hình ảnh sắc nét và nhiều chi tiết hơn 4 lần.",1,"['4&&phiên', '5&&bản', '6&&iPhone', '7&&mới']",[],"['15&&camera', '16&&chính']","['26&&sắc', '27&&nét', '28&&và', '29&&nhiều', '30&&chi', '31&&tiết', '32&&hơn', '33&&4', '34&&lần']",COM+
3375,"Đồng thời, Apple cũng nâng cấp kích thước cảm biến lên tới 65%, cải thiện chụp đêm một cách hiệu quả.",0,[],[],[],[],[]
3376,"Ngoài ra, camera tele cũng có chất lượng quang học gấp đôi bản tiền nhiệm, giúp bạn chụp zoom tốt hơn với khả năng zoom 2x và 3x.",1,"['4&&camera', '5&&tele']","['14&&bản', '15&&tiền', '16&&nhiệm']","['8&&chất', '9&&lượng', '10&&quang', '11&&học']","['12&&gấp', '13&&đôi']",COM+
3377,"Ngoài ra, camera tele cũng có chất lượng quang học gấp đôi bản tiền nhiệm, giúp bạn chụp zoom tốt hơn với khả năng zoom 2x và 3x.",1,"['4&&camera', '5&&tele']","['14&&bản', '15&&tiền', '16&&nhiệm']","['20&&chụp', '21&&zoom']","['22&&tốt', '23&&hơn']",COM+
3378,"alt: Đánh giá iPhone 14 series: Thiết kế, hiệu năng, camera và hơn thế nữa",0,[],[],[],[],[]
3379,des:,0,[],[],[],[],[]
3380,"Camera trước của cả hai cũng có tính năng Tự động lấy nét, giúp lấy nét chuẩn xác và sắc nét hơn.",0,[],[],[],[],[]
3381,"alt: Đánh giá iPhone 14 series: Thiết kế, hiệu năng, camera và hơn thế nữa",0,[],[],[],[],[]
3382,des:,0,[],[],[],[],[]
3383,Chip A16 Bionic – sức mạnh vô đối trên smartphone,0,[],[],[],[],[]
3384,"Khác với bản tiêu chuẩn, bản Pro được tích hợp chip A16 Bionic cực mạnh, vượt mặt tất cả các đối thủ hiện nay trên thị trường.",1,"['7&&bản', '8&&Pro']","['3&&bản', '4&&tiêu', '5&&chuẩn']","['10&&tích', '11&&hợp', '12&&chip', '13&&A16', '14&&Bionic']",['1&&Khác'],DIF
3385,"Khác với bản tiêu chuẩn, bản Pro được tích hợp chip A16 Bionic cực mạnh, vượt mặt tất cả các đối thủ hiện nay trên thị trường.",1,"['7&&bản', '8&&Pro']","['20&&tất', '21&&cả', '22&&các', '23&&đối', '24&&thủ', '25&&hiện', '26&&nay', '27&&trên', '28&&thị', '29&&trường']",[],"['18&&vượt', '19&&mặt']",COM+
