,content,comparative,subject,object,aspect,predicate,label,NER
3189,"alt : Đánh giá iPhone 14 series : Thiết kế , hiệu năng , camera và hơn thế nữa",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3190,"des : iPhone 14 bên trái , iPhone 14 Plus bên phải",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3191,Vẫn là chip A15 Bionic nhưng đồ họa mạnh hơn,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3192,iPhone 14 và iPhone 14 Plus tích hợp A15 Bionic .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3193,"Tuy nhiên A15 Bionic này sẽ được bổ sung thêm một lõi GPU , tổng GPU là 5 lõi , cho khả năng xử lý đồ họa tốt hơn .",1,['A15_Bionic'],[''],['khả_năng_xử_lý_đồ_họa'],['tốt_hơn'],[6],"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 3, 4, 4, 0]"
3194,"Còn xét về hiệu năng tổng thể , thì người dùng có thể hoàn toàn yên tâm với A15 Bionic , khi đây vẫn là con chip mạnh mẽ vượt trội hơn rất nhiều đại diện flagship khác , bảo đảm cho bạn sử dụng dài lâu .",1,['đây'],['đại_diện_flagship_khác'],[''],['mạnh_mẽ_vượt_trội_hơn_rất_nhiều'],[6],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3195,"alt : Đánh giá iPhone 14 series : Thiết kế , hiệu năng , camera và hơn thế nữa",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3196,des :,0,[],[],[],[],[],"[0, 0]"
3197,iPhone 14 Plus – chiếc iPhone pin tốt nhất,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
3198,"Trong buổi ra mắt iPhone 14 , Apple đã chia sẻ rằng bản iPhone 14 Plus là chiếc iPhone có pin tốt nhất từ trước đến nay .",1,['iPhone_14_Plus'],[''],['pin'],['tốt_nhất_từ_trước_đến_nay'],[3],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 3, 4, 4, 4, 4, 4, 4, 0]"
3199,"Nhờ vậy , mẫu điện thoại hứa hẹn cho bạn sử dụng thoải mái , mang tới trải nghiệm liền mạch , cho cuộc sống năng động .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3200,"Đối với bản iPhone 14 , điện thoại sẽ có thời lượng pin sử dụng vừa đủ trong khoảng một ngày .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3201,"Dù thế nào , thì đây vẫn là sự cố gắng của Apple cho thế hệ iPhone mới và Apple cũng đã lắng nghe người dùng nhiều hơn .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3202,"alt : Đánh giá iPhone 14 series : Thiết kế , hiệu năng , camera và hơn thế nữa",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3203,des :,0,[],[],[],[],[],"[0, 0]"
3204,Camera cải tiến khả năng chụp thiếu sáng,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0]"
3205,Các mẫu iPhone của Apple luôn nổi tiếng về khả năng chụp ảnh sắc nét và rõ ràng .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3206,"Trong bản cải tiến này , Apple cũng chú trọng về chụp đêm , chụp thiếu sáng .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3207,"Theo đó , camera chính 12MP có khẩu độ mới f / 1.5 và kích thước điểm ảnh 1.9um , chống rung quang học OIS , giúp thu sáng hơn 49% .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3208,"alt : Đánh giá iPhone 14 series : Thiết kế , hiệu năng , camera và hơn thế nữa",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3209,des :,0,[],[],[],[],[],"[0, 0]"
3210,Điều này rất lý tưởng để bạn có tấm ảnh chất lượng trong buổi đêm .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3211,"Giờ đây , bạn không chỉ chụp đẹp ở điều kiện đủ sáng mà bất cứ điều kiện nào , bạn cũng có thể tự tin “ thả ” dáng đó nhé .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3212,"alt : Đánh giá iPhone 14 series : Thiết kế , hiệu năng , camera và hơn thế nữa",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3213,des :,0,[],[],[],[],[],"[0, 0]"
3214,"Đối với camera selfie 12MP có cải tiến camera TrueDepth mới , có tính năng Autofocus ( tự động lấy nét ) , khẩu độ lớn f / 1.9 để thu sáng tốt hơn , giúp bạn “ sống ảo ” hoàn hảo dù bất kỳ đâu .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3215,"alt : Đánh giá iPhone 14 series : Thiết kế , hiệu năng , camera và hơn thế nữa",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3216,des :,0,[],[],[],[],[],"[0, 0]"
3217,Đánh giá iPhone 14 Pro và iPhone 14 Pro Max,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3218,Màn hình Dynamic Island độc đáo,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0]"
3219,"Khác với iPhone 14 và iPhone 14 Plus , iPhone 14 Pro và iPhone 14 Pro Max sở hữu màn hình thế hệ mới - Dynamic Island với khả năng tùy biến thú vị .",1,['iPhone_14_Pro_và_iPhone_14_Pro_Max'],['iPhone_14_và_iPhone_14_Plus'],['màn_hình'],['Khác'],[1],"[4, 0, 2, 2, 2, 2, 2, 2, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3220,"Theo đó , Dynamic Island là phần notch có thiết kế hình “ viên thuốc ” cùng sự hỗ trợ của phần mềm , giúp chúng có thể thực hiện nhiều tác vụ tiện lợi .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3221,"Các hiệu ứng để tùy biến với Dynamic Island đều thân thiện và đẹp mắt , cho bạn những trải nghiệm mới lạ mà chỉ có iPhone 14 Pro và iPhone 14 Pro Max mang đến .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3222,"Ngay tại đây , bạn có thể xem nhanh các thông tin , dùng để mở khóa Face ID , hẹn giờ , chỉnh nhạc , hiển thị cuộc gọi đến …",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3223,"alt : Đánh giá iPhone 14 series : Thiết kế , hiệu năng , camera và hơn thế nữa",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3224,des :,0,[],[],[],[],[],"[0, 0]"
3225,Thiết kế cao cấp và sắc màu sang trọng,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
3226,"iPhone 14 Pro và iPhone 14 Pro Max được hoàn thiện từ khung thép cao cấp , vuông vức , kính bảo vệ Ceramic Shield và khả năng chống bụi / nước IP68 .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3227,"Ngoài ra , các màu có trên iPhone 14 Pro và 14 Pro Max đều cực kì sang trọng , trong đó màu mới là màu tím , bên cạnh ba màu cũ là vàng , bạc và đen .",1,['iPhone_14_Pro'],['14_Pro_Max'],['màu'],['đều_cực_kì_sang_trọng'],[2],"[0, 0, 0, 0, 3, 0, 0, 1, 1, 1, 0, 2, 2, 2, 4, 4, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3228,"alt : Đánh giá iPhone 14 series : Thiết kế , hiệu năng , camera và hơn thế nữa",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3229,des :,0,[],[],[],[],[],"[0, 0]"
3230,Đẳng cấp với màn hình hàng đầu,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0]"
3231,iPhone 14 Pro ( 6.1 inch ) và iPhone 14 Pro Max ( 6.7 inch ) đẳng cấp với màn hình đứng đầu trên thị trường .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3232,"Màn hình sở hữu tấm nền OLED Super Retina XDR , độ sáng 2.000 nits , tần số quét 120Hz cho chi tiết sắc nét và sống động , giải trí , xem phim hay gaming đều hoàn hảo .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3233,"Chưa dừng lại , iPhone 14 Pro và iPhone 14 Pro Max còn dùng công nghệ ProMotion , cho phép tần số quét thích ứng từ 1Hz đến 120Hz , cho tốc độ mượt phù hợp cho từng ứng dụng , đảm bảo trải nghiệm đẳng cấp lẫn tiết kiệm pin hiệu quả .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3234,"alt : Đánh giá iPhone 14 series : Thiết kế , hiệu năng , camera và hơn thế nữa",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3235,des :,0,[],[],[],[],[],"[0, 0]"
3236,"Đồng thời , cả hai điện thoại còn nhận được tính năng Màn hình luôn bật được tối ưu thông minh hơn khi có thể giữ nguyên màu sắc màn hình khóa để bạn xem nội dung nhanh chóng , tiện lợi .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3237,Khác với Android là màn hình đen đơn thuần .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3238,"alt : Đánh giá iPhone 14 series : Thiết kế , hiệu năng , camera và hơn thế nữa",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3239,des :,0,[],[],[],[],[],"[0, 0]"
3240,Camera 48MP là tâm điểm,0,[],[],[],[],[],"[0, 0, 0, 0, 0]"
3241,"Lần đầu tiên phiên bản iPhone mới nhận được cải tiến vượt trội khi camera chính có độ phân giải 48MP , cho hình ảnh sắc nét và nhiều chi tiết hơn 4 lần .",1,"['phiên_bản_iPhone_mới', 'phiên_bản_iPhone_mới']","['', '']","['hình_ảnh', 'camera_chính']","['được_cải_tiến_vượt_trội', 'sắc_nét_và_nhiều_chi_tiết_hơn_4_lần']","[6, 6]","[0, 0, 0, 1, 1, 1, 1, 0, 4, 4, 4, 4, 4, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0]"
3242,"Đồng thời , Apple cũng nâng cấp kích thước cảm biến lên tới 65% , cải thiện chụp đêm một cách hiệu quả .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3243,"Ngoài ra , camera tele cũng có chất lượng quang học gấp đôi bản tiền nhiệm , giúp bạn chụp zoom tốt hơn với khả năng zoom 2x và 3x .",1,"['camera_tele', 'camera_tele']","['bản_tiền_nhiệm', 'bản_tiền_nhiệm']","['chất_lượng_quang_học', 'chụp_zoom']","['gấp_đôi', 'tốt_hơn']","[6, 6]","[0, 0, 0, 1, 1, 0, 0, 3, 3, 3, 3, 4, 4, 2, 2, 2, 0, 0, 0, 3, 3, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0]"
3244,"alt : Đánh giá iPhone 14 series : Thiết kế , hiệu năng , camera và hơn thế nữa",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3245,des :,0,[],[],[],[],[],"[0, 0]"
3246,"Camera trước của cả hai cũng có tính năng Tự động lấy nét , giúp lấy nét chuẩn xác và sắc nét hơn .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3247,"alt : Đánh giá iPhone 14 series : Thiết kế , hiệu năng , camera và hơn thế nữa",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3248,des :,0,[],[],[],[],[],"[0, 0]"
3249,Chip A16 Bionic – sức mạnh vô đối trên smartphone,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3250,"Khác với bản tiêu chuẩn , bản Pro được tích hợp chip A16 Bionic cực mạnh , vượt mặt tất cả các đối thủ hiện nay trên thị trường .",1,"['bản_Pro', 'bản_Pro']","['bản_tiêu_chuẩn', 'tất_cả_các_đối_thủ_hiện_nay_trên_thị_trường']","['tích_hợp_chip_A16_Bionic', '']","['Khác', 'vượt_mặt']","[1, 6]","[4, 0, 2, 2, 2, 0, 1, 1, 0, 3, 3, 3, 3, 3, 0, 0, 0, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]"
3251,"Chip mới có gần 16 tỷ bóng bán dẫn , 6 lõi CPU , 5 lõi GPU , ISP nâng cao và tiết kiệm pin hiệu quả , giúp iPhone 14 Pro và 14 Pro Max xử lý siêu nhanh , phản hồi ngay lập tức mọi tác vụ .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3252,"alt : Đánh giá iPhone 14 series : Thiết kế , hiệu năng , camera và hơn thế nữa",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3253,des :,0,[],[],[],[],[],"[0, 0]"
3254,Thời lượng pin đáng kinh ngạc,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0]"
3255,iPhone 14 Pro và 14 Pro Max mang lại thời gian sử dụng cả ngày dài .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3256,Cụ thể trong một lần sạc bạn có thể xem video liên tục đến 29 giờ ( iPhone 14 Pro Max ) và 23 giờ ( iPhone 14 Pro ) .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3257,"alt : Đánh giá iPhone 14 series : Thiết kế , hiệu năng , camera và hơn thế nữa",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3258,des :,0,[],[],[],[],[],"[0, 0]"
3259,Kết lại,0,[],[],[],[],[],"[0, 0]"
3260,"Dòng iPhone 14 series năm nay là một sự nâng cấp đẳng cấp và đầy sự sáng tạo , thú vị .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3261,Apple cũng lắng nghe người dùng khi mang đến tận 4 phiên bản cho từng đối tượng khách hàng .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3262,Nếu bạn thích chiếc iPhone mới tiêu chuẩn thì chọn iPhone 14 là hợp lý .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3263,Ở bản iPhone 14 Plus dành cho người dùng thích màn hình lớn với giá phải chăng .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3264,Hai bản Pro là sự hoàn hảo khi tập hợp những công nghệ hàng đầu với hai chọn lựa kích thước : 6.1 inch ( iPhone 14 Pro ) và 6.7 inch ( iPhone 14 Pro Max ) .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3265,"Hy vọng với nội dung đánh giá iPhone 14 series trên , bạn sẽ hiểu hơn các phiên bản trong dòng iPhone 14 có thể tìm được mẫu iPhone 14 ưng ý .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3266,"alt : Đánh giá iPhone 14 series : Thiết kế , hiệu năng , camera và hơn thế nữa",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3267,des :,0,[],[],[],[],[],"[0, 0]"
3268,"title : Đánh giá Samsung Galaxy A11 : Giá rẻ , 3 camera sau cùng pin khỏe",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3269,Phân khúc giá rẻ đang là nơi cạnh tranh cực nóng giữa các thương hiệu điện thoại Android .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3270,Samsung cũng không nằm ngoài số đó với nhiều mẫu điện thoại giá rẻ của mình .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3271,Một đại diện tốt nhất của Samsung ở tầm giá dưới 3 triệu phải nói tới chính là Samsung Galaxy A11 .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3272,"Màn hình đục lỗ , 3 camera sau , pin khỏe , sạc nhanh … liệu những điều này có đủ để giúp chiếc điện thoại này cạnh tranh trong phân khúc đang rất khốc liệt này không ?",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3273,Bài viết này hãy cùng mình đánh giá chi tiết về chiếc điện thoại Samsung mới nhất này nhé !,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3274,Thông số kỹ thuật,0,[],[],[],[],[],"[0, 0, 0, 0]"
3275,Đánh giá chi tiết điện thoại Samsung Galaxy A11,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
3276,Thiết kế,0,[],[],[],[],[],"[0, 0]"
3277,Nhìn chung phong cách thiết kế của chiếc Samsung Galaxy A11 không có gì khác biệt so với các mẫu điện thoại tầm trung giá rẻ khác của Samsung .,1,['Samsung_Galaxy_A11'],['các_mẫu_điện_thoại_tầm_trung_giá_rẻ_khác_của_Samsung'],['phong_cách_thiết_kế'],['không_có_gì_khác_biệt'],[2],"[0, 0, 3, 3, 3, 3, 0, 0, 1, 1, 1, 4, 4, 4, 4, 4, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]"
3278,"Nó vẫn vậy , màn hình phẳng , vỏ nhựa , khung nhựa bo tròn ở các góc .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3279,Nhưng A11 vẫn có những đặc điểm riêng của nó .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3280,alt : Samsung Galaxy A11,0,[],[],[],[],[],"[0, 0, 0, 0, 0]"
3281,des : Samsung Galaxy A11,0,[],[],[],[],[],"[0, 0, 0, 0, 0]"
3282,Hoàn thiện bằng nhựa mặc dù mang cảm giác “ rẻ tiền ” nhưng nó cho cảm giác cầm nắm khá tốt .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3283,Hơn nữa nó cũng khiến điện thoại đủ nhẹ – 177g và đủ mỏng – 8mm .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3284,Mặt trước,0,[],[],[],[],[],"[0, 0]"
3285,"Mặt trước là một màn hình đục lỗ khá lớn 6.4 inch , tương đương với các đối thủ .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3286,Phần đục lỗ khá nhỏ ở góc trên bên trái chứa một camera selfie .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3287,alt : Samsung Galaxy A11,0,[],[],[],[],[],"[0, 0, 0, 0, 0]"
3288,des : Samsung Galaxy A11,0,[],[],[],[],[],"[0, 0, 0, 0, 0]"
3289,Mặt trước Samsung Galaxy A11,0,[],[],[],[],[],"[0, 0, 0, 0, 0]"
3290,Các cạnh bên của màn hình cũng khá mỏng và cạnh trên cũng như vậy .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3291,"Nhưng cạnh dưới của nó vẫn khá dày , tất nhiên không thể yêu cầu màn hình tràn viền ở một điện thoại giá rẻ như vậy được .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3292,"Dải loa thoại nằm giữa màn hình và khung máy ở phía trên , nó không thu hút nhưng vẫn ở đó và làm việc rất tốt .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3293,Mặt sau,0,[],[],[],[],[],"[0, 0]"
3294,"Mặt sau được hoàn thiện bằng nhựa bóng với nhiều màu sắc để lựa chọn , bao gồm : Black , White , Blue , Red .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3295,Hoàn thiện bóng nâng cao sự sang trọng của điện thoại nhưng lại là nơi bám vân tay và bụi bẩn khá nhiều .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3296,alt : Samsung Galaxy A11,0,[],[],[],[],[],"[0, 0, 0, 0, 0]"
3297,des : Samsung Galaxy A11,0,[],[],[],[],[],"[0, 0, 0, 0, 0]"
3298,Mặt sau Samsung Galaxy A11,0,[],[],[],[],[],"[0, 0, 0, 0, 0]"
3299,"Nổi bật ở mặt sau vẫn là bộ 3 camera , chúng được xếp dọc ở góc trên bên trái như những mẫu của năm ngoái .",1,[''],['những_mẫu_của_năm_ngoái'],['bộ_3_camera'],['như'],[2],"[0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 2, 2, 2, 2, 0]"
3300,"Nó không phải nằm trong một khối chữ nhật như , nhưng cũng chẳng ảnh hưởng gì tới tính năng camera cả .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3301,Cảm biến vân tay không được tích hợp trong màn hình vì nó không phải tấm nền OLED .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
